"concept_id:ID","name",":LABEL"
"b886c9fa9efe719d355df6639f7538f6428438cb27ae9084e2e0c210b8b4e1d9","meeting","Concept"
"f3ea3888732f6c268d82fec7d254220f8a82a7965c18d9ec13871d9b88aba0f6","underground","Concept"
"ed5cc90d453a0f4ce541655af3123bcbd7a0564a78fac0dab1e48676b00661b9","opinion","Concept"
"330bb475a676b6b19bb7afd57b91fc89e54640dcd2cd41aa84807dd4cbcb2ac1","organs","Concept"
"78a845a3c910e63460c74870907b30fafe3655a6eb1911038f6a4ef7a43ae40e","encryption","Concept"
"be23cd3ec3767aef9b72d9cde963fc4a615d84d93aba9ea45948edb09126c297","content","Concept"
"d8e66ba6da235c05ad86fbe4f90453bd005f3b708049ab7f6836b09db494b262","panel","Concept"
"62b80da1e81d7470822bd4b029a6bb5728f348d31d2a7cb4815d4f7c4245352f","minor tweak","Concept"
"7ea52b4195ce5b70a8fa360d5db67a4a62c3f418edbae6da2aeb828c98df8b5f","effect","Concept"
"0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","regulation","Concept"
"3975b54c4692f607982bbadb2289a7e7350ee72e63b83de4f8a522ec3ec57a97","searching","Concept"
"a71f498abff57c92371d6fc2324e7da469beb726ef3addedc2c32c39f6fce794","questioning","Concept"
"54099647061f916d81880be12a39ce0ee75c7fb0a5f68bd06762b6e5174f5538","glance","Concept"
"97c6300039c8adb0d3a9dfa88a21f21aec9d40253d19272d12db29b1aa458ea4","level","Concept"
"c616944b3dc8753e1684f3533ffd559fbd994a171f3e41d3693a12841c9a7fb3","frustration","Concept"
"3b76e25a38ec5f12ce41bad48d91010b811dd3adddd105f4c78bc4b3ef300fc0","rebellion","Concept"
"d8693205c6b810e8a7c2bdab8818a6073920a7f47b532f1fa5a3e1b2eda1a405","void","Concept"
"1e824caef791003c5ae0e016cafc558c4bc0d3c1e63b6210dae1f1784de9db8d","luck","Concept"
"c81b38ec139ef801ed71d7ae899bf947de8fbf40d439afc43a45b67ff88c1444","limit","Concept"
"49c247818780f850b70b351f155a179e6ef8fa04f870626a5b300df0a2638994","weighing","Concept"
"09adc04317c20f2d0d98a425490a0dba0f7cda4bd41fb1d0d37b926a4f7859a6","entering","Concept"
"47f101f94a5d2dfad53087daccceccd1b0c72fbe4bcde88146158bdc6fd16857","operatives","Concept"
"0b9734a55c9107d79cd895b4b4f6d53e96bf4d53e24ddce8e0d398a0f3bba9e1","sync","Concept"
"9c18396e95f01f1d05364465ee087dacba432a8fc835239e60e9eae7124b8e4f","gadget","Concept"
"1a633a86574527ee689632206700071c3339f5ea8d05fbd329bfb15ac47fa37d","breakdown","Concept"
"66218a5045b1d57568fd6b4c63533f8ff3c33e5172b1eedd59942caa49fc3119","importance","Concept"
"d6b1e2f9c2d5d5a9e0500004bc8c4f321fac2720713926bf831688df3d405f7d","turn","Concept"
"62091ff1dcd27a35994c098e5aba61cd398632dc1bf00bc990504aa8220ac723","collection","Concept"
"dbd581fdbb85696c1b3307d1e2446255f6dd13867087aee8a8b5d7ce37cb828d","investigation","Concept"
"77f8d546c3ca0a47f3fb9b23c918297e71f3245f5f6426520513d74ae5c95d43","captivity","Concept"
"46e90e6a6132d09e705507e2117ac91bf6748e3b0d21e6a3dd77f27fce1fb8f8","shell","Concept"
"aa37d5c0274171b86c7056b2c6a3c4a3a821731741c1be9f66fe00b78bfd8336","artist","Concept"
"38eaa13c4ec880907407ed049b369edeb502dcdecab886a9969118a4d2ebbd5d","roles","Concept"
"c05751c055caa238cd57846149bef1676feb583b4a22a74cca9cd43eac2aae25","emptiness","Concept"
"9a1f7e0b3be247269ea615e693ddc26bc805969df819d08670c2a50b5604f081","discipline","Concept"
"1c9d94753a18fb24126e720306c2bd33b0fe0f5d6473f31c4e1259a8e7b4d042","stop","Concept"
"39416a731f7cad42c84b575694c2ddf340fb01434a72a28c2a5288c6de8955fe","atmosphere","Concept"
"7b7a38b509935fe6e244ab34c520f4eb79e798172db2788cff2fa2b9b781f670","disturbance","Concept"
"9bca17cee879723b4bdb0c30d942233551f685246bf7ba4be9d441ed33f0fa86","gaze","Concept"
"da288dbdc194700f612ff83a9eee22990c58d7696722e204e39dcea6565c2cf1","blade","Concept"
"2d91fa25312eed7b720bd4e49fa76a9bd7d7e2a5c7ceac381452e746091d8434","readiness","Concept"
"dc116491228b761483c3f68539b0aa3289fcff27edf90ae7eb8d2096a388cd61","gamble","Concept"
"568ea14ae687e5d87d611f22714ba8a32e8e6444d5f58ef0810924adcf9621fb","feelings","Concept"
"5a612e37cd44a1808b8d34b0d8645d9205bf44380e9964bd3f000cf8f380f0ed","facts","Concept"
"f6bf202cf56ea9aaba034ef4eef19e1d4a5fae49c27397c2f3a13322ab38a47f","coding","Concept"
"538c554615146097f8626a669a513d1ea00925d0640c89289e37d8da544a2314","commitment","Concept"
"a8926dc4328254c840f3ee0f09159c0dc1ca3061ddea80d65ffb16c5ec460ba2","guideline","Concept"
"df05f0993702e3f457eb02f9c6dd6a1f43a29f6910efed93022eecd7d305a4c2","risk","Concept"
"94bc1e19345916d7d9206b46625771e957699f52c12358f19cb4612b60f38b16","language","Concept"
"644091e23786add114c05a32089286e38648f827dd6b6d7120d49954b7b30760","pull","Concept"
"2f31ff659379e7607f0163caed7af61da3bbd7ddaaf92f0adf0540add4141061","ways","Concept"
"657d39d8b5bcd00bfb357c3af3f39cc16d8f8d03d2b3d627cc7b8617892396b0","feeling","Concept"
"7dcc498da1e0e142730901a39114299810812fc766d526ae50fa57a198716d6c","scare","Concept"
"2a8d9baef2a10c9624302c226dc35cc12507b52c2d7fb35c4350dff5dad607f8","continue","Concept"
"50b797d0f544bbd655456854362e8e920c72e2359fa03c1005efee9cbe7702c4","check","Concept"
"50aed34769ffe2ae5d4e61c8dde7edd76c758ef83f0f23aa0a4f89df385ac571","standing","Concept"
"fc140c86797baa4203e1bd75c396f5c5cdae50c96acf4e2d4a4a4fe3d10d71d0","secrecy","Concept"
"e81ec0a32c75782079fad213e84fce38595de6058c3504ab3e0eabb3677c56f0","caution","Concept"
"9f46f72363e008d8c6d97a7be0eef33a4d459a4bf97d37c2d3cda41c99c0b002","concern","Concept"
"bf0bd81d041c39fa5e3dac78cd870e2c76f9e47c825eb1fd4b2d80794cf1e094","character","Concept"
"c90c69ea974fb93c8122f9f32e2f36629d3b5690e0919e9aecf175ac0d265929","startup","Concept"
"56c2406e53532635a483270c09d31c3b61516f03d8bb9d3ad94df8e1340097e9","pieces","Concept"
"86b538fb342c141d2381b789d35842de1bb5a5d4fbc1c8e0c4b5266fee5858f6","discussion","Concept"
"1ddace7d314974c3cf70409883bf4310334af4a734387fed12eb8785dff09624","relics","Concept"
"8339c8feaf5c8d2e05942ec3380b9571de79710fafcfe2f32bb0455273fbf7c3","tactic","Concept"
"24c95f5ac1ecb9297e68b1299363e038bcf943e9db904906e61a5b9687c11db5","explorer","Concept"
"7d7c5f99c17bcb3e9e1e2c76074d26731af7b8df512d7b7a75c1cb8ccdf049a3","experiment","Concept"
"ff9084138ea24ee0ff0fb3760e1603dc2503ac85f837f5e93e36f53646ac597d","abduction","Concept"
"a6d8950fcc440af6cd30c4cfb9659e0ef48a48bc2caab73276a5e2343c6e3c94","paths","Concept"
"13038d84cdb75537b7d842244484caff196a6303de989c692d1d0d7918eb22e3","perspective","Concept"
"e2d8bbd70c4193f4d9f3dc696c037ee93ba134f10051f5e6553e262b54785871","weight","Concept"
"c5a0a78ecf2bf22a18515456a5392adff2fbade8c4204e0b971e9112da8f85e7","quadcopter","Concept"
"ffcf4f70cd586b3975ff363987a46562dfd335212a214f4da0e5e0657567c73b","answers","Concept"
"75681179ade751755f3a06e751968132f581d1421a25ea3392b08e893fbb51ed","unity","Concept"
"14316af8e5d00678cf7f9844d2229b0145baf2c135848489b29c1bd761cf2bbb","jest","Concept"
"5a2f4973e462184c838e75315a2889ce0d091d15ce5543ca363148c2857297c0","loneliness","Concept"
"4f9937cfc27e82ec952010675740c485a056e665aef0048fb6531b4213c65ce2","screens","Concept"
"0dd1ec347e4d5aa79a27945b8074ab98c32e41c4dfde01a5b0fc80ebf16b1e7c","calculation","Concept"
"947d6779e10787f5f658797db92a81d1c21ec80ed37c8c7ee5511f832857884d","refocus","Concept"
"24047ed1e58a36e6a9923bebf337948654dd4e84571235c6fefd8f6908d44303","nostalgia","Concept"
"641d6e805003dd1356e93f049684f5ede59b08248e116c0354d620eb94b36176","new mexico","Concept"
"05a2940d88330ff8b337cae848cda130d764d2e74087a427d77f0f141511eef2","devices","Concept"
"1e6261563804b6013818c8981c024554e7f58bd24923781eecfcea30c5b61698","countermeasure","Concept"
"7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","collaboration","Concept"
"284350012c6a839fe85474703ecf59cb9f83f802afcf6c446e2446d710e1b746","legacy","Concept"
"47273f54a3227145adbef337acfc17af9e3188da232ee2e6e3ecc04728df56a1","behavior","Concept"
"c96ce5b001203d336a3c9089d5c4be0ac7e2fa047a703b51b0976fbbb2c814e3","protocol","Concept"
"a0db721f994e2ebab06df727d040a15860885bd259e0629f8261fb9549124e70","monotony","Concept"
"764e6c48c1a80cad8207b194f166e5447d0ee84b749549fa0ef8c88d01577ebb","manipulation","Concept"
"815151a3d50f9526b8f0a58b91d37fb9d1fd15c0209d62a706569c9ebd28ff5c","instructions","Concept"
"9bf1f527fe960098c3c6f1fb0859109e3c1ad1bf9ec0b5b6a49396949ea09f3b","encounter","Concept"
"249419b8ef5eba23ed3306717df270fb92ce6c1c4bef130a48e7ef9d9f81c448","material","Concept"
"b177353e2343039e2da34dc7c38759e06b855dd95ef495298926831f708a21f7","plunge","Concept"
"f83e630b1bff073b4d3a014031728ea702847809c31cb53161812244ecaac7d9","introspection","Concept"
"b2c570ccb07e91864c117e36c8a9298e84b8d575b834b6fb305c421ec819b03d","stuck","Concept"
"6533aa537fd006aef8aa65987e3703aeb792f3b7c1a43c70235bd4d97abb8765","drop","Concept"
"795ff015269346fa1ffaa3ca21c82cd76d9fecc0e465758f9e49e66f50228046","pulse","Concept"
"6493f8d39192082fa9d3f96dbf5e0d79612c09d7f20261109baf9e34eec08c0d","location","Concept"
"2065739d7ec99505810f309682781e04ec610840fd7ef77824d257f79e40ff38","request","Concept"
"86035cb539eb9972dae33c860941c8427a27647500cce88549e2b5577e6a90a6","squad","Concept"
"8f21de71020a5a2de77e00acdf5bfaeac75b217514ccfd7eacecf258e347d74b","insight","Concept"
"3b9a5d5033438ca5aac2328d6810fb4e3d330c098ae5d040e592c1b9a4938402","complex","Concept"
"d64d29261baece98636e37b63e6a39433cfdacaf71ad1678b1b1b2d281c76b8c","conversation","Concept"
"80c668af6f406d62b000f88e8b1e2601aebd2a1dfad01ccdbfb522809354fdf5","relief","Concept"
"acd2a4a2ebb2622c9338a70f7d477b3f8b1a35b2aa9b67eea8a54a334b25355a","duty","Concept"
"71c8c2e431fedac0ffc30485e8bb8775a34c4d0ade3bbdd615260f501d3ce304","middle","Concept"
"28ee5126226295c1218429325cbd4fc30b08ad5619c4483cb73adfbca44f5302","research","Concept"
"c42790233f1d0ad8477ed4ce0ef0591f429185491916a2cc0ddf2ff32d9c3313","issue","Concept"
"6381e2e24106d81fa50804921abae0641afa2a58f42904da906b3eb839a6d63a","argument","Concept"
"9ba06fbd0426191cab68526633f77bc83057a602567d4b7c13fa15c631d3518e","attraction","Concept"
"2a50241214f3f33eb243dc203b3eb65880f934de3615bf0370b1636ec97939cc","plan","Concept"
"0d5a1d6132a295c98f23a0990b8a75b2f498fa3bbcef67b9780ae010611bcc86","quest","Concept"
"8b1f6b10a22f6c182919c9c996de6574ded16c8d110ef38a05826ee498c0ce70","anomalies","Concept"
"119b7746fb748b5bd8fddc6b794db731c62acc883d68dcfb238d43c766c1495e","espionage","Concept"
"d5b75ec3ed3c2cf97e59e9d77dc11562fbd1320ad72119c6770ec33ec433888b","furniture","Concept"
"50f06418c992483679206b58d07070ef996796d4ff21086c54287a11ef8d7d4c","crew","Concept"
"bdc8992455a27cce2fed9429359ab40b50b806020606766787683651c687c49a","entity","Concept"
"a1d8577c62823e4eeff1e32c8e1728eec5cfbe81526fd78e053eb9f2cb4f74e9","component","Concept"
"12786b5e538ab853e70ff78bd659b90c36db7bdbfa818344535e30c4093e90cf","mechanism","Concept"
"0f640b21126ee85db7780e82c04e912931047d0e4ef912724fec495a82c3f09f","dialogue","Concept"
"1e57b925e1c4498d0319fc0f019b16a35284b50bcc28857fa194523082de7e6e","digital","Concept"
"a9c8907f0a127daeb4f0a07e52e6e952d3e15aa8bc2abdd4107329715edc1d92","members","Concept"
"0ee5192cb2644cb6c4ce0a98ed1b96ecc0090ef4b6ff6f2082f010a7c57adc1e","focus","Concept"
"233e57120ea2d181754146c43072351cc80625ea9355e5c3118f509680beb5a6","discomfort","Concept"
"1e1e4b2268f3ea2d9229a6ff5167e466092e11d380cfca2b06a301f24e5d0bc7","goal","Concept"
"971b324cd150dbcfbc11c7d314c4c7b52e12b52dfd89a238f2b596bd80547832","mercer","Concept"
"6983bddd9c831733972d6d2bf231298167ba6a5a4e847a1e8842b1f6222eccd6","marriage","Concept"
"fa3d8620fa81d2abde79eeb59f775783c05db758c765c21b65a0965b9830cbb4","superstition","Concept"
"8fe1a0c3ef603c6bf0468cac7b626220431988d3e342bad2f1ac3d4f8a093ff2","blind","Concept"
"e62eecffece7138101a0784f741a10a9ebe13e0f1ccb18157c9e5cb6721f74ef","style","Concept"
"b61430ba5d4ac909199a742417f92fa4ad5dbf0577dcb1498c7972e08ae1389c","priority","Concept"
"698800622c445d262e3cd0982715e7b3fe3398f3eaadde60b6683293f77f8561","gun","Concept"
"f9fd602da616c501bd1a8270ab9ed80c2622ab10e8a12c2eeebae71fd46a9be1","survey","Concept"
"15bc86635ac835ad1fc2b299ce600b54f21d4db2ddc91fbaa3a94634fa3e3780","broadcast","Concept"
"4ea35e541a12ffe493f1cd2c957eb4d2f2fd5a1413cf6c1c2ecab8609ea29bec","surface","Concept"
"7669af586c3b459626dfe1f0d2242ac7ec09235fe5cbad798c7092d70d6b079e","solitude","Concept"
"39a87a9ee444db545bf6c6a66c55e4894216e66db73ce46fc853fc621f418ceb","reflection","Concept"
"177f4c9b68b35127e9012d3419c634db6736c055f0da60a10e075399b592d938","remark","Concept"
"b5966069b27cad9bf04364c046103bce525d0a82ad956dc3d7db6f2020784e02","uncertainty","Concept"
"f378ae0d84b4bae8f60ad10f74c37b6cc24c57903df26beb4489d94f5c7cf7f4","sensation","Concept"
"555e321793e633ee98010c22dec04c4f07571e44555e7ca2d14d5eb5d513fdc7","suppression","Concept"
"39aa4f188aab72a2e66f65aa6a1b2a98ab438e961e336633cf71bb778e9f4ec4","step","Concept"
"634b8c683a0337e62f7913b5e6c312eafb6c1352f874ad650582be45b09ea311","respite","Concept"
"ba34ab2528d2935d16bd40fcfc803faeef6fb361247e789f0bc846b4a3a9070b","error","Concept"
"380e2fdea7b592980953925cf759fff64e4816e5ca77d3dbdfb596544d2701bd","hiding","Concept"
"2b16bfdf639ee9f7d671a0f1220441a8bb09313faa6982df0734bdb6574ce6ea","sharpen","Concept"
"6be20b532e93b2b6974bfe903f170b6dc9cd6773f19a95f4b5641573bd1735a7","lift","Concept"
"2d1fed17cdd0b7142c93c9fe00b17c35d6ba05c8cbb5e835691737030b26f336","foreboding","Concept"
"991405de5610bfb34ef95d7454ab49b58ef13ee7298f4f2e9ac733ab5bfd32b4","confession","Concept"
"84384492885e53319706ba8ac8c4a08860a59605d928746bd5590fa0e28868b8","fear","Concept"
"ed1525e4643634690facec469661927dfa2369d5957716107406cef72c676da0","task","Concept"
"61a2f71ccb6ab49898171098aab3ff1001031762284827d984107e5eaa73fed8","entranceway","Concept"
"1d741ec5ec2421d6085c9e6a5b0db578ad45b76a8d40dee7c373bf9fe3a5bf74","aircraft","Concept"
"80c89e5f75e9c6833bfb9983b04b9ceaf5b7ea78cd7b64ee35f851a603924591","glitch","Concept"
"c8360d1b8380c5e4be4f65fd22cea2ca753d990825091673a1821aa56a35d785","closure","Concept"
"beda04024a3a5e519e47df1507b2b428fc9a2f384da1146d772bb9a944deffc8","danger","Concept"
"55c64a75b3ccf5274d40a04cf7705d3a442be7fa4102fbabf3ef9f0a464ae999","monarch","Concept"
"da7de9473012b6d7b993222683fcb51c7b2c8e705f7a94e3b067cb475260718c","agreement","Concept"
"2f3ac17032131abdaff4884f1df3acf311720a1d4ac4562247e2954de1f231c6","vulnerability","Concept"
"4ae9dd06d46495c3f86a0eda6d1d926db02dcf91d86369c23ab1c7a209909dca","format","Concept"
"e95a33e5fa142c5115d60dd0cf4d6ab21c3f37235df2678e45d50e10cce89acd","influence","Concept"
"8100b537ef5e333a6287a50c5e6bbed582f79e8be2406c2d3056be6dc887e001","subtle shift","Concept"
"4a863803a8041ea127e00f3fb5755d8ed271707ad20c022eba12f78ac81512d8","move","Concept"
"5f31ea758f2b980820c267cf507d9fc54d4561599ce8eeafc34a5407491f8ee0","energy","Concept"
"650733824fc4b281ab519a40396beb61a4ac7b150444cbc30297c688870d5748","return","Concept"
"476b2cd8c4e84c9ae2d35bcdce930f0bb5e822130e06dba2dc1252025f91419b","stakes","Concept"
"60f659892878891f9b104e4985b6f668c95a727f7b3f02dbf48ebcafd6fb0e1b","scanning","Concept"
"620b0ec461ae5bbd37d88b5dcbbc6fb046bebada19c78063ef128651468225c2","loop","Concept"
"275b710570d05cda49edf922a7dcf7f76d212c43aacffe56d61fc1a57cb6e3dd","talk","Concept"
"987f025bec755ffc712495afedc4676f5013d9c8f90e9ce0e1f8b935bbf45636","contraption","Concept"
"9179e784e8b0771f25d3b5215a36d77ffb506f4867002ce15a21c89a12835c9b","exchange","Concept"
"9b2e55109c7cce58059b10407358f5506fd22160f1b18b7111b32782250a0c8d","weapon","Concept"
"764f7458b349a3acb86d4641d6018de86f499dd163e04475a636354661ae7613","reminiscence","Concept"
"1c395645342479efd717315a635c03fc980417d30fcec3385ea3d05e82780d94","revelation","Concept"
"b1e2cd870273c6f9d891f6c4c457fe9dd4d96bf954e8c280121284ff6ba59bfc","disruption","Concept"
"f9dcfa8b86caa58041ce56732f69f24de9f931022ee27cad7b41751e35937db5","rule","Concept"
"84a1babbea34b160aa021e16c2eb74c255e5473a310db893519611ce07d025f1","military","Concept"
"123464b6496afb3e33c44e00b6df7df70e05b74bd90dadb0ba595e87f6ec4118","rescue","Concept"
"9913a8d1d95527b5e6c013ae662e916f1fd77ccadf61a647b27c3d53c7b4119e","explanations","Concept"
"d703843829614b537b1a0475cfb711fd9ccc8343fc62b209e253e73e02e1fec3","chess","Concept"
"ff4ad58e1d76a1aa7323ce7fede3e9bc76a26e1a732b43c2b6e8ba2a22492054","dynamics","Concept"
"e3300507dfd6ba26a645358767e9792d3a3957afdba7662ae7465a50b3ce0e1c","large","Concept"
"883a98857de6fe4edcff814edeaf3d239ee1a92c5401916544edf500d61c5473","idea","Concept"
"1805a182645cd64ea9a23a57785cbcebd8ea19044cb4bafd83dbdf1f75f58052","approval","Concept"
"646ffa00349f96ee0f3480c5781168d9d36cf8f11db894741702f7fb4d4bf387","satellite","Concept"
"0e162f7038816bfa33602a15b250f47eccf3a69e16531b6a2fa87ed910d794c6","agent","Concept"
"f255ea964b07246f9b4b48f8f730e0145a8eb4d77d264a80d51ee4214551ec10","order","Concept"
"d4152451ef2480868b28f99819f0476a9d07a7eb81bf9b7ec2b69f42093e5c31","strategy","Concept"
"3d652d06737adbda621be8c29a3836a4a7506ffd8328d99d3c992af54d9a516f","machinery","Concept"
"bb0cb1d353fbaeac834a28fba94d1ef31bdc90ab84036cf52a7e236889491883","patterns","Concept"
"b0ebcc79527cd9cdf1ab50aaa552a1d30d3a1b151134c90dfb0d988e3e3dc514","leadership","Concept"
"ba5f5d96e33f44dc79935b2f3c54887df9ff7aeaa814c5290e609a4f0af62c3a","detection","Concept"
"621ee2b5bbbc637ab2f8ca8df18b9ed137854bf9a4ee75f505fc274c6562f4c0","reboot","Concept"
"05f3338a7f1f7465a60108e64bdd5ce9871d9db432a49746410aea3c28b5f120","stress","Concept"
"a1061fd447ab53559b8677def169fc2b4d4b688da2385beab7c8f7f14eb68394","resistance","Concept"
"59c7f277c205b6f61f28055232a6bc28bcaef926e5601abaf4eb6891a01fc012","ascent","Concept"
"aed39182b337251d2a6f6fbcff7a4cb591aad25f36a4740ab6a235c28db7444a","subject","Concept"
"1c9b38dc67bd7fc517acf13d746786eeddcd79602e14d147d0e476d00a8dc69d","defense","Concept"
"27270cfc37db91449623debc5d3c9f0d6bdde9b721c777d123acaf8329d37a2e","armor","Concept"
"d4a67b31a959018e3838639297c54714bf8183661d6a43d98deab59f7cbc87fc","drama","Concept"
"10ac0369660b1447b2dba315661f098594b87a94eec0b74ded1f5ae2895282e1","breakthrough","Concept"
"9f61dc262b705876b4bc2c63b32040032dac36130dfe9bcec0c6caee289b57fb","checking","Concept"
"e7eadb44bb18b3218b1839a62e6a099b564f134a9c276ba1f9c9c3ff1c3c28d0","levity","Concept"
"f7cad1537f102c5f608646d74c96d9722c34871efc301cd63dad8dfbd11b5487","preparation","Concept"
"5ddbb42c3fa27ea47f303033d245e10670746d31ff3bd80fc7a1c5d4acffef7c","images","Concept"
"a42b9fa09821b78e0322fc9390dbc8164024f43958c8ced57ec7c664cc0be7fd","tempo","Concept"
"7ab8454f7f0bddc71e150376bb2b90f202c32596d1aafd5e63bbfdf44adea7db","eyes","Concept"
"afc966bbd314f58122b465226369e56f514cea4f4e41fe4ac8bf9c1546285cc6","faith","Concept"
"7a75552c03c757e243c50d8f175fb387d25398dc9714715fab58938a58f95575","respect","Concept"
"f6066f08196f15064de8a12a3ab54ea76bf5ab7457e7b24df3dd1396383504ee","shift","Concept"
"363ef112c4fb431c8321024509193ec6cc5b833a833dbdad38b6287369309123","curiosity","Concept"
"635cf15466f4e536f0ae7cf50493e61088471814527abc0edbc0e6f576bb2863","summon","Concept"
"567bb8526a40fd33a88f51615cc5746ac234fa380c5511312ad64705698ca322","confinement","Concept"
"b780885ca03c7fb438f0590ef73bbaf9475c3254e110cad180b756f37c47dd2b","piece","Concept"
"67d272b31ef0ac1527123cfd812fdf998a028c8591b037a8c62260d5abd6df51","isolation","Concept"
"7bbe9da64eafe9e1e9b9350fdcb7004887e2c80474fd03aa1468b1103e8424f7","tool","Concept"
"c6d36126706cdaa1d6a843c55d10a83ab6def550c4600346fc8858f0bdbdf5ab","praise","Concept"
"c06537c9c50f0e568d1b8c01dbd58794eca24b4c88936b2225c3c61d41ca1789","feature","Concept"
"5540104c5b644e7a63e3b5ff79027ab21c2c1da16189405b0a49b1a1c8dc4211","spot","Concept"
"0caa302fdb27d6364a5cd3530faa05cf3bcf2d90587a80a7c8795c2f1237541a","admiration","Concept"
