:START_ID,:END_ID,:TYPE
"a Bronze, Silver, Gold or Platinum Label will be awarded according to the total points accumulated",29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
All submissions and documentations shall be endorsed by the Chief Executive Officer or other authorised personnel,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
the product can be assessed,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
The Construction Industry Council established the CIC Green Product Certification Scheme.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
China National Accreditation Service for Conformity Assessment is involved in the certification process.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
China National Accreditation Service for Conformity Assessment,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Windows with two or three layers of glass are considered suitable for energy efficiency.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Double or triple glazing,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
External reflectance is a factor in daylight reflection from building surfaces.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
External reflectance,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
The Hong Kong Green Building Council Limited is involved in the evaluation process.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
HKGBC,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
The Hong Kong Accreditation Service is involved in the accreditation process.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
HKAS,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
The Hong Kong Laboratory Accreditation Scheme is involved in the laboratory testing process.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
HKGAS,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Material Safety Data Sheets must be up-to-date to qualify as suitable.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
The International Agency for Research on Cancer provides information on product safety.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
IARC,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
The International Organisation for Standardisation provides standards for product evaluation.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
ISO,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Third-party entities are involved in the evaluation process.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Third-party,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
U-values are calculated to determine heat transfer through glazing products.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Visible light transmittance is a factor in product evaluation.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
"Products must meet the ""Core Criteria"" to be awarded a ""Green"" Label.",29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
"Bonus points may be awarded for meeting ""Non-core Criteria"".",29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Non-core Criteria,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Labels are awarded based on total points accumulated.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Labels,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
Submissions and documentations are endorsed by the Chief Executive Officer or other authorised personnel.,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
authorised personnel,29a6c443de62cb76bbc3df2757f3cf53c0198e814b15a6116f48a7eccd41e937,Source
conformance,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
assessment,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
laboratory report,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
chemical tests,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
conducted,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
third party,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
conduct,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
manufacturer,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
ISO17025 certification,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
HOKLAS,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
national accreditation system,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
fulfil,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
quality,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
standards,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
glass manufacturer,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
provide,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
guarantee,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
functions,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
verification,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
laboratory test report,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
tests,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
ISO 17025 certification,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
possess,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
ISO14001 certification,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
EMAS certification,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
product manufacturer,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
information,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
provided,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"All certification, laboratory report and documentation must be valid during the assessment process and labelling period.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
The validity of all laboratory report and documentation shall be 5 years from the date of issue.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems, e.g. HOKLAS, CNAS, etc.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"In addition, glass manufacturer shall provide a 10-year guarantee covering functions and quality according to relevant standards.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Verification Laboratory test report(s) for all relevant quality and performance tests.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems e.g. HOKLAS, CNAS (same applied to the verification methods hereafter).",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Manufacturer of the products shall possess valid certificates of ISO14001 or the EU Eco-Management and Audit Scheme (EMAS).,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO<sup>2</sup> emissions, secondary environmental load, waste management, water management, etc.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
A valid ISO14001 or EMAS Certificate issued by local or overseas accredited certification bodies.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
The following essential information shall be provided by the product manufacturer with each delivery of the glazing products or made available to the public:,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
The Applicant must demonstrate conformance to the assessment criteria.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Certification,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Laboratory report,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Third party,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
National accreditation systems,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
British Standards,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
BS EN,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
ASTM,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
GB,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Glass manufacturer shall provide a 10-year guarantee covering functions and quality according to relevant standards.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Glass manufacturer,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Guarantee,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Standards,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Verification Laboratory,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Test report,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Quality and performance tests,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"Guarantee certificate supplied with the product or made available to the public, e.g. through manufacturer's website.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Guarantee certificate,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Public,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Manufacturer's website,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
ISO14001,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
EU Eco-Management and Audit Scheme (EMAS),eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Targets,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Environmental impacts,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Hazardous substance emissions,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Energy consumption,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
CO2 emissions,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Secondary environmental load,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Waste management,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Water management,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
EMAS Certificate,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Certification bodies,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
The following essential information shall be provided by the product manufacturer with each delivery of the glazing products or made available to the public.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Product manufacturer,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"Instructions on how the product shall be installed, adjusted and protected in a sustainable manner, in order to prevent heat loss as a result of poor installation.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Instructions,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"Information on the product's U-value, solar heat gain coefficient (SHGC) and visible light transmittance (VLT).",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
SHGC,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
VLT,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Instructions describing the recommended maintenance for the product.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
"Care instructions should contain details on how often the product should be checked and maintained, and what surface treatment is recommended.",eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Surface treatment,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
Details of what should be done with the product at the end of its life cycle.,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
End of life cycle,eebfa401e41ef29fe5e06b44440cd6116449d3b8233ec574e4de8a527dbf47fe,Source
packaging materials,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
recyclable,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
decomposable,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
glazing products,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
resource consumption,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
product functions,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
heat,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"The packaging materials shall be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"The packaging materials shall: - o Not contain halogenated plastics,",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"The packaging materials shall: - o Be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"Verification Documentation describing the packaging materials used as well as their chemical composition (if any and where applicable), treatment process and recyclability should be submitted.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Manufacturers have been investigating and adopting innovative technologies to enhance the durability and environmental performance of the glazing products.,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"Durability and environmental performance of glazing products is advocated in the glazing industry due to the increasing awareness of ""green products"" among the contractors, architects and end-users, etc.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"For example, high durability of glazing products can reduce resource consumption.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
High durability of glazing products can reduce resource consumption.,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
The overall heat transfer coefficient or U-value measures how well a glazing product transfer heat.,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"A low U-value indicates the glazing product is well insulated, resulting in a reduction of cooling load.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"In this Standard, the U-value of the single, double or tripled glazing products shall meet the requirements.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"Verification Documentation related to the above product information and instructions, web pages and any other information freely available to customers or the public.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Customers,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"The packaging materials shall: - Not contain halogenated plastics, and - Be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Halogenated Plastics,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Recycled Material,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Verification Documentation,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Manufacturers,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Glazing Products,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Technologies,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc. Or - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.",99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Glazing Manufacturing,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Maintenance,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Energy,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Verification Documentation describing the extra environmental features adopted as well as the product functions generated by the technology.,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
Cooling Load,99532eec7756303e6c8671695a252c4f6b32ed1732386f42a0abd6927571cd13,Source
ISO 8990 or EN-ISO 12567 standard,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
EN673 (Glazing) and EN ISO 10077 (Frame / Casement),2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
equation below,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Table 2,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
50%,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
70%,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
20%,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Spectral measurements,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
ASTM E903,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
SHGC and VLT,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
EN 410 or ISO 9050 standard,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
The U-value of the product should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
"Alternatively, the U-value can be calculated according to the standard EN673 (Glazing) and EN ISO 10077 (Frame / Casement).",2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
The Applicant shall have effective energy management policies and procedures.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
5 Points (Core Criterion) will be awarded for Energy Management in Manufacturing.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
"Laboratory test report(s) on the SC, SHGC, external reflectance and VLT of the glazing product are required.",2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Bonus points will be awarded if the U-value of the product reaches the standard in Table 1.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Bonus points will be awarded if SC or SHGC of the product the standard in Table 2.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
SC or SHGC of the glazing products shall meet the limits below (Table 2).,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Bonus points will be awarded if VLT of the product shall be reach 70%.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
VLT of the glazing product shall be greater than 50%.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
5 Bonus Points (Core Criterion) will be awarded for Visible Light Transmittance.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Table 1,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
FIVE bonus points will be awarded if VLT of the product shall be reach 70%.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
The external reflectance of glazing product shall be less than 20%.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Glazing product,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Laboratory test report(s) on the U-value of the glazing product.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
The U-value should be measured according to the applicable ISO 8990 or EN-ISO 12567 standard.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
ISO 8990,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
EN-ISO 12567,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
The U-value can be calculated according to the standard EN673 (Glazing) and EN ISO 10077 (Frame / Casement).,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
EN673,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
EN ISO 10077,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
Spectral measurements shall comply with ASTM E903.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
The SHGC and VLT should be measured in accordance with the EN 410 or ISO 9050 standard.,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
EN 410,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
ISO 9050,2b40087b432a109cc231000f929a3b0d6660dd7698ed74444d7f1e72ff7fb02e,Source
energy management programme,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
initiatives,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
energy management policies,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
hazardous substances,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
carcinogenic substances,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
International Agency for Research on Cancer,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
glazing product,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
phthalates,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
polybrominated diphenyl ethers,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
compliance,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
evaluation criteria,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
The followings shall be submitted as support for an energy management programme.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
the energy management programme is a requirement.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The Applicant must submit verification of energy management policies, procedures and programmes.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
The glazing product shall not contain any carcinogenic substances or chemicals.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
the International Agency for Research on Cancer (IARC) classifies them as carcinogenic.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
Any such carcinogens which are known to be present as contaminants shall be less than 0.1% by weight of the product.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
the product shall not contain any carcinogenic substances or chemicals.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The product shall also not contain organotin compounds, phthalates or polybrominated diphenyl ethers (PBDEs).",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
they are classified as harmful or toxic in accordance with EU Directives 2001/59/EC.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The product shall not contain toxic heavy metals, or ingredients containing heavy metals.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
they are harmful to human health and the environment.,358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
"The product shall not contain chlorinated / brominated paraffins, and filler gases with 100-year global warming potential (GWP100) > 5.",358e27aa8cb80a53caff5249ed064f301e8cbb8ea1a8f0f74f2acacaccb20648,Source
