":START_ID",":END_ID","relation",":TYPE"
"verification methods","bf8180ce86f097498763e2af5290954bd4cfc342a0c22cc1fa09e1289d78aaa8","has_concept","Concept"
"verification methods","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"verification methods","4571faab4338f717501abab5c86b6ffd73a9e1f665840a342d58e8dbdeb2ac95","has_concept","Concept"
"Standard","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"Standard","cc9dcbc3f832c4ebab6e37593c88fb559e1e8bdb8fa0ae9e567f159b5d405b9f","has_concept","Concept"
"Standard","f9dcfa8b86caa58041ce56732f69f24de9f931022ee27cad7b41751e35937db5","has_concept","Concept"
"Standard","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"Standard","d637469ff7bb7a528c38375ecef3e148f7f892db35fc510f26082e0c94430e45","has_concept","Concept"
"laws and regulations","d35d4cb37c169b8145c6896d62577bed2faefb12f44bbb26aa9c5550a1de1f72","has_concept","Concept"
"laws and regulations","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"laws and regulations","98a5b0e259bf9a534bf2dac489ccc2386d5165cb55804646947bdafcf184b623","has_concept","Concept"
"laws and regulations","1dad3a37b4e86b48f1a3ee786500122c5ca106d6b2bfbc9af53263260d4082df","has_concept","Concept"
"laws and regulations","4ddf495c89d9b03219d950de521f957e644124767763da7ec3e2f981784a56fc","has_concept","Concept"
"laws and regulations","b7055a535bf24ea5feac87b43bccce2dc9ef79797b6972230ff1ca7f9b5e279d","has_concept","Concept"
"compliance with laws and regulations","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"compliance with laws and regulations","d637469ff7bb7a528c38375ecef3e148f7f892db35fc510f26082e0c94430e45","has_concept","Concept"
"compliance with laws and regulations","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"compliance with laws and regulations","2ea4d8762c52ac42133989708a3c545028565f01b63cdcdf2d799040d2e34fd2","has_concept","Concept"
"compliance with laws and regulations","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"compliance with laws and regulations","be407ff4831912e311f9307d2e8a4e9dcf8b1536630ee85bab3fb876728a7e24","has_concept","Concept"
"compliance with laws and regulations","f9dcfa8b86caa58041ce56732f69f24de9f931022ee27cad7b41751e35937db5","has_concept","Concept"
"Glazing products","32750898af9ff8f0337fdd0eaa1dd3abe21516f83ccd5662c1f8405b7fedbc42","has_concept","Concept"
"Glazing products","f57d84c08e92de7b3adba42739d052f9e5e6b91382a0e65ea47f97706ceb76fe","has_concept","Concept"
"Glazing products","90f156d5704680a1fa646b89811e35c56a14aa8ce379385510696d25c70d29e0","has_concept","Concept"
"Glazing products","343b204ac6889c3ed4c0a5ea15458ccfc9b8fdfcff384ccaf3616812f537b649","has_concept","Concept"
"Glazing products","42d9e853ff251149920f037f87faf12d08b2b4c58d72fc673f31cb72bc2a3536","has_concept","Concept"
"Glazing products","dc873c468ef0cd5f4d06cd37624bb5d6b3a88216513c43f49cd7003b94073c24","has_concept","Concept"
"Glazing products","f25537a79eb6eb84bdc449e89757088411abb4413674fdbe54151866e069b5c5","has_concept","Concept"
"building","0dacf7e78a765565d777181536e5275cac39434e6072f0a9265c4cc4a6cde057","has_concept","Concept"
"building","47ad5158c24c2e8edd8d4e4c39384fbe615873e9aebc759348eee2a1020810d9","has_concept","Concept"
"substances","f57d84c08e92de7b3adba42739d052f9e5e6b91382a0e65ea47f97706ceb76fe","has_concept","Concept"
"substances","65c5b80bc5afda899950af07ce2c6376f2b3aca51bf5107f56da5d367d2829d7","has_concept","Concept"
"substances","769bd7e0fad8b7cf5b29b1639a7b5c2033c55220763523ae971463e5d477a8c0","has_concept","Concept"
"Assessment criteria","e3f9b6e3355b8ad7eb97fc73464f6530c693a54f3de42e57926f87f19b92c0bf","has_concept","Concept"
"Assessment criteria","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"Assessment criteria","98a5b0e259bf9a534bf2dac489ccc2386d5165cb55804646947bdafcf184b623","has_concept","Concept"
"Assessment criteria","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"Assessment criteria","79a24a6d2367da81be4b5c6295a91ab9d98cb57e0d1084efdfcc143f68e18ee0","has_concept","Concept"
"Assessment criteria","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"Assessment criteria","fb9551026af9a3fc6a594501196131ffba5612719542b2e9e9216a2989a4c173","has_concept","Concept"
"energy-efficient building envelop","b7f6479717954f9d78ed6f762073616927ffb7c123be4619124541a11700b3d4","has_concept","Concept"
"energy-efficient building envelop","7526e88ec1f15dfc52d03caf43b9a10184638751e60041a901a29faaeb008722","has_concept","Concept"
"energy-efficient building envelop","dddab9848e253e738083efb92032a2dd521d7dd181d467e6238defccdc28a45c","has_concept","Concept"
"energy-efficient building envelop","d7f41025891dd9435666bf14c5813aef8504b6d9874fd09a7333d9cda1141460","has_concept","Concept"
"environmental impact","66dc3dedb558ed12491b9fe3235698eefff435c6070f30d657bbe87d5b966af1","has_concept","Concept"
"environmental impact","7ea52b4195ce5b70a8fa360d5db67a4a62c3f418edbae6da2aeb828c98df8b5f","has_concept","Concept"
"environmental impact","4e6503288723ef37167a7f924f9a9d22a824fd5ec6f523dbffaeec54f6eaf829","has_concept","Concept"
"glass","249419b8ef5eba23ed3306717df270fb92ce6c1c4bef130a48e7ef9d9f81c448","has_concept","Concept"
"glass","f6d96e62e96e6df2eb1515365cdf1da9811ca7e992abe2111442e5e71ecfc1aa","has_concept","Concept"
"glass","9aa3494810631e96a368fc13aa1a4bc75b8730fed76f55b5b23bd86c7a367bd1","has_concept","Concept"
"glass","2386f21ada5e3f235bd35e64cf201d412d87c5b50763d1665538292741a35886","has_concept","Concept"
"glass","e12425a6aae6c3009b09d3d2ce9d1fe90375e01b9ba36e199d68d3f1c304edb0","has_concept","Concept"
"Applicant","e9b52e83a2497e9656a7b6030ddf5175d54c4f991cacebd04f074ae42e103c3e","has_concept","Concept"
"Applicant","a7e1497c516c874caf95e800eef2fa391d449ec7dd6b5ab2354cf18d73c0f44d","has_concept","Concept"
"Applicant","aad3b6af911a14f6e9c913d666ef41b4e481eac54d9a000915da30f30c2d2774","has_concept","Concept"
"label","54803cf097df61916f02c01daf9a41932c61ca6b86866986865ae6443d3f97b6","has_concept","Concept"
"label","f718fadc101d221df2a54a4d3af535e1ed9f4931d5f2f9fbcbd6f6b52c0b02c8","has_concept","Concept"
"label","06188d2895603d19f4c7c3befdb4e18cfc9ac0ef2c9d4f19e50b7daa439ca201","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC).","534b4d2518227e012da93b04b74d74c4bb437a1f842c4557ccdba735cf2a089d","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC).","7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC).","4e2c820f3b0100efc6545d4320794bee6f6a743c669974858de4c61547b00d90","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC).","ad1477906bdc85a4f868a651e74fd421ab9c3775ca509af12718d71ee85dd856","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC).","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"It aims to help consumers, building professionals and policy makers identify environmentally preferable building materials and products.","3c329ff77b0a72a4a4b1663e35ce7a25b2dd5f55a2f78227698d161dace5e265","has_concept","Concept"
"It aims to help consumers, building professionals and policy makers identify environmentally preferable building materials and products.","b785e6fdfca91f9ae79473be82735eeff003bfe8d7f958a8a79ec08ad20eb2a7","has_concept","Concept"
"It aims to help consumers, building professionals and policy makers identify environmentally preferable building materials and products.","5a42584f38997e32a92031a7e4a24cc2d655e65600a1be1a88b3d1ee93367caf","has_concept","Concept"
"It aims to help consumers, building professionals and policy makers identify environmentally preferable building materials and products.","d2af1643975e13d2b2388ddb154189ff97b486e9a8bc7b296b73cd892ff6f4c0","has_concept","Concept"
"It aims to help consumers, building professionals and policy makers identify environmentally preferable building materials and products.","e9d53475abac63f733421f378579842a6100ae34807bc914147f2210dad3b9f4","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products.","98a5b0e259bf9a534bf2dac489ccc2386d5165cb55804646947bdafcf184b623","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products.","a292b505c88fb9ad571b7d3a75dbed34761fac8b1a50b1e9547f4012964503c0","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products.","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"It governs the application and award of a label under the Scheme.","53ca393f499354ff557c7bad2196f602143aecf9cdf1c20d14f41c4f4f9c3203","has_concept","Concept"
"It governs the application and award of a label under the Scheme.","2b668f5ed6852bb167d2b57274bc77652af10950311f392eeeeecb9b54c89672","has_concept","Concept"
"It governs the application and award of a label under the Scheme.","5daf0bc1ad7c5fa08699ba20e639410cfd3335ef7aa1ff527d6bc01fbd4d2148","has_concept","Concept"
"It governs the application and award of a label under the Scheme.","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"It governs the application and award of a label under the Scheme.","1805a182645cd64ea9a23a57785cbcebd8ea19044cb4bafd83dbdf1f75f58052","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product.","f268f222125b0cefad49b58e68146796d2ea76fe50cc00e329e8f1468ed018aa","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product.","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product.","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product.","53ca393f499354ff557c7bad2196f602143aecf9cdf1c20d14f41c4f4f9c3203","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"The Standard neither modifies nor supersedes laws and regulations.","31e26ff54b36852a089beec450d8b56bf440e9d6e7cdf7a65a0b60d154bcdf1b","has_concept","Concept"
"The Standard neither modifies nor supersedes laws and regulations.","e61a59740f0bd35067c6725bd51925673ad9c878df32702a993ab06199d74da2","has_concept","Concept"
"The Standard neither modifies nor supersedes laws and regulations.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"The Standard neither modifies nor supersedes laws and regulations.","e61a59740f0bd35067c6725bd51925673ad9c878df32702a993ab06199d74da2","has_concept","Concept"
"The Standard neither modifies nor supersedes laws and regulations.","84542edf67a55cbd634edae64b15d2e8b31ae15b2cf883654147222967ccb9b4","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations.","d637469ff7bb7a528c38375ecef3e148f7f892db35fc510f26082e0c94430e45","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations.","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations.","d83fdd35f511c9b43809e302235a81efb836766a0204d4d25efa7ef44d5a3b14","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product.","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product.","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product.","bf3b3f94b1313b9aee6bc7649010a2ac9185e84fcc47377483d5dcede5b7f928","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product.","599a62a5fe19cdc2aa0e0e65f903fe049fd06dd9936fc493c772151ed3f40016","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product.","45a582209c729d74db063a97a5758cfa50951b19962ac8b4be05246b962857f1","has_concept","Concept"
"The glazing area of a building could account for 10 to 25% of a building's exposed surface.","b265a418a333fcac11e2a05830ba293404895c64aca7e604109fc0069cc0b643","has_concept","Concept"
"The glazing area of a building could account for 10 to 25% of a building's exposed surface.","47ad5158c24c2e8edd8d4e4c39384fbe615873e9aebc759348eee2a1020810d9","has_concept","Concept"
"The glazing area of a building could account for 10 to 25% of a building's exposed surface.","ab8575e45fd412ce3ff5fea0debfc05dc4561203e002506c0b605f2cfdaad2c0","has_concept","Concept"
"The glazing area of a building could account for 10 to 25% of a building's exposed surface.","5b26525585c37d313d8bed25efa34d4e869b22b501467348197145214e9d1fe6","has_concept","Concept"
"The glazing area of a building could account for 10 to 25% of a building's exposed surface.","c8549c2a356f0319e54342a188f816c47e187f15d94d896e09ed0ef8689f60b7","has_concept","Concept"
"The greatest environmental impact of glazing products is resulted from the energy losses during the building operation stage.","48748c44973f9190c7b8e49d706c74bf4f1cae092b3b7b0569048eea4fb51345","has_concept","Concept"
"The greatest environmental impact of glazing products is resulted from the energy losses during the building operation stage.","2297e1b80a8afb5562fe467d698ca4d75500e682ba73f7a2c4d8dcbbe57d6311","has_concept","Concept"
"The greatest environmental impact of glazing products is resulted from the energy losses during the building operation stage.","48e5f7ad600657555587e27160a45cca87e6b084c226a842fa898931572bbc97","has_concept","Concept"
"The greatest environmental impact of glazing products is resulted from the energy losses during the building operation stage.","f33093d308907a0713f785247f705119f135a9000c254d936920f1fb79bba8eb","has_concept","Concept"
"The greatest environmental impact of glazing products is resulted from the energy losses during the building operation stage.","18c0f6343ccf3b6289da6e00e514d48a29a764eda2a1015eda9a5539d9d47006","has_concept","Concept"
"The purposes of the assessment criteria developed for glazing are, therefore, to promote the use of energy-efficient building envelop, and to minimise the environmental impact.","f2fc9b44617c427cbdebc5bcd917a3b5c4b92e5fa29c489220ca6d0739e29249","has_concept","Concept"
"The purposes of the assessment criteria developed for glazing are, therefore, to promote the use of energy-efficient building envelop, and to minimise the environmental impact.","0e412550299eef427a103d5ddd0252ee39ab5b699ce546c30a011a72acae2fd7","has_concept","Concept"
"The purposes of the assessment criteria developed for glazing are, therefore, to promote the use of energy-efficient building envelop, and to minimise the environmental impact.","be0baf579ca41540104e9209514479f200219411a88d022007012f520727a0b3","has_concept","Concept"
"The purposes of the assessment criteria developed for glazing are, therefore, to promote the use of energy-efficient building envelop, and to minimise the environmental impact.","3c329ff77b0a72a4a4b1663e35ce7a25b2dd5f55a2f78227698d161dace5e265","has_concept","Concept"
"The purposes of the assessment criteria developed for glazing are, therefore, to promote the use of energy-efficient building envelop, and to minimise the environmental impact.","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"Many of the glazing products contain substances that may be harmful to the environment and human health.","6985288575ac12dc3fd93e1e4f68c41957a1c4edaf01221adfb95fca4f35e61f","has_concept","Concept"
"Many of the glazing products contain substances that may be harmful to the environment and human health.","b7ff2fbf7eb79c910919fd5dda5f73aacf5ce5a3abc33148a5379af3876e74fe","has_concept","Concept"
"Many of the glazing products contain substances that may be harmful to the environment and human health.","da0ed3e235185179db687d4aa1dfcf42121b18a65c2df5a6edb370c7b812003c","has_concept","Concept"
"Many of the glazing products contain substances that may be harmful to the environment and human health.","7fb95e230af195f019bcf3e1f0f8c822442257ba7f592c9a196008e7abb4a45a","has_concept","Concept"
"Many of the glazing products contain substances that may be harmful to the environment and human health.","beda04024a3a5e519e47df1507b2b428fc9a2f384da1146d772bb9a944deffc8","has_concept","Concept"
"Many of the glazing products contain substances that may be harmful to the environment and human health.","df05f0993702e3f457eb02f9c6dd6a1f43a29f6910efed93022eecd7d305a4c2","has_concept","Concept"
"The scope of this Standard is applicable to glass in fixed and opening windows, window doors, and other elements of building envelop.","d7f41025891dd9435666bf14c5813aef8504b6d9874fd09a7333d9cda1141460","has_concept","Concept"
"The scope of this Standard is applicable to glass in fixed and opening windows, window doors, and other elements of building envelop.","b7f6479717954f9d78ed6f762073616927ffb7c123be4619124541a11700b3d4","has_concept","Concept"
"The scope of this Standard is applicable to glass in fixed and opening windows, window doors, and other elements of building envelop.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"The scope of this Standard is applicable to glass in fixed and opening windows, window doors, and other elements of building envelop.","47ad5158c24c2e8edd8d4e4c39384fbe615873e9aebc759348eee2a1020810d9","has_concept","Concept"
"The scope of this Standard is applicable to glass in fixed and opening windows, window doors, and other elements of building envelop.","f57d84c08e92de7b3adba42739d052f9e5e6b91382a0e65ea47f97706ceb76fe","has_concept","Concept"
"Glass blocks and bricks or glass used for internal partitions are excluded from this Standard.","d7f41025891dd9435666bf14c5813aef8504b6d9874fd09a7333d9cda1141460","has_concept","Concept"
"Glass blocks and bricks or glass used for internal partitions are excluded from this Standard.","b7f6479717954f9d78ed6f762073616927ffb7c123be4619124541a11700b3d4","has_concept","Concept"
"Glass blocks and bricks or glass used for internal partitions are excluded from this Standard.","f57d84c08e92de7b3adba42739d052f9e5e6b91382a0e65ea47f97706ceb76fe","has_concept","Concept"
"Glass blocks and bricks or glass used for internal partitions are excluded from this Standard.","81bdbb8d1aae00a227b360b1d65687aa67000884a8aad4a32c6dbace3e48ec5e","has_concept","Concept"
"Glass blocks and bricks or glass used for internal partitions are excluded from this Standard.","f7c4c64c4c5bfc3a965938617536cb1d03c04e16a44358303120c91172168694","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC)","4e2c820f3b0100efc6545d4320794bee6f6a743c669974858de4c61547b00d90","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC)","7ce08964d88f37cea7f5604099566ffcb7365a9aed5f3ffddc29e24f789056bf","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC)","785741b88b711bc12d0ac8c4406f6c05704b06d217c060f0d61d03a6398e502e","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC)","c91322ddd21ad7d2e4bd50e9504ac4e1ed939a10e1fb284ef4ef316fe926e60c","has_concept","Concept"
"The Scheme is owned by the Construction Industry Council (CIC) and implemented by the Hong Kong Green Building Council (HKGBC)","534b4d2518227e012da93b04b74d74c4bb437a1f842c4557ccdba735cf2a089d","has_concept","Concept"
"Construction Industry Council (CIC)","0558ae69d1e8119cd1e4bb43fcb763dd23ce8b95979b70884a507651596afa18","has_concept","Concept"
"Construction Industry Council (CIC)","201ca4d5d80d00e7e1856fbab90a0d9b5aaa6cd3e2204c2a07fd2910d3349d16","has_concept","Concept"
"Construction Industry Council (CIC)","d3893e56a6f6874d0657bafb529615aa02292017f10a47fb86d644522f6a5d6e","has_concept","Concept"
"Construction Industry Council (CIC)","6a279d0082e2d80161dc181c86422d532b685e29a8dfadbe42d9beae77d5d13f","has_concept","Concept"
"Hong Kong Green Building Council (HKGBC)","1aa70037b514a74004bab904736171a73d8f311e86e55c52e86fbddf001371db","has_concept","Concept"
"Hong Kong Green Building Council (HKGBC)","201ca4d5d80d00e7e1856fbab90a0d9b5aaa6cd3e2204c2a07fd2910d3349d16","has_concept","Concept"
"Hong Kong Green Building Council (HKGBC)","6cffce8e22f4f081365768ceb83c6e0adfa99a243a0343f2dc51140e152139d6","has_concept","Concept"
"Hong Kong Green Building Council (HKGBC)","6a279d0082e2d80161dc181c86422d532b685e29a8dfadbe42d9beae77d5d13f","has_concept","Concept"
"Hong Kong Green Building Council (HKGBC)","9af201fb2b5f7fd64a20f36cfa961785c91d1c3a5183ed45040f94cba98c374f","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products","98a5b0e259bf9a534bf2dac489ccc2386d5165cb55804646947bdafcf184b623","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"The Standard sets out the assessment criteria and their benchmarks for glazing products","fb9551026af9a3fc6a594501196131ffba5612719542b2e9e9216a2989a4c173","has_concept","Concept"
"The Scheme","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"The Scheme","e3f9b6e3355b8ad7eb97fc73464f6530c693a54f3de42e57926f87f19b92c0bf","has_concept","Concept"
"The Scheme","fb9551026af9a3fc6a594501196131ffba5612719542b2e9e9216a2989a4c173","has_concept","Concept"
"The Standard","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"The Standard","e3f9b6e3355b8ad7eb97fc73464f6530c693a54f3de42e57926f87f19b92c0bf","has_concept","Concept"
"The Standard","fb9551026af9a3fc6a594501196131ffba5612719542b2e9e9216a2989a4c173","has_concept","Concept"
"The Standard","2d330678745269d5416e96bb62dc3554e0398b63fbb91c140eb34c950409918e","has_concept","Concept"
"The Standard","a8926dc4328254c840f3ee0f09159c0dc1ca3061ddea80d65ffb16c5ec460ba2","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product","f268f222125b0cefad49b58e68146796d2ea76fe50cc00e329e8f1468ed018aa","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product","e208840e4f6f25e9e4e0d772bf6e8bec6105672f374eba9628356d4ada04acb8","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product","15b3165703cd04718701531bfd91d398360f2f3d6692dc802852bf5f17d15cb1","has_concept","Concept"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product","4d53ebc171ee24943f8d483c26d732e1f8b6ff4630807fdf0a3fc0cf08057fb1","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations","599a62a5fe19cdc2aa0e0e65f903fe049fd06dd9936fc493c772151ed3f40016","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations","2b668f5ed6852bb167d2b57274bc77652af10950311f392eeeeecb9b54c89672","has_concept","Concept"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations","5f4cced806f20171c4699acb699cb209fc5e8f30333064d3bcc4a710a4cac7f3","has_concept","Concept"
"Applicable laws or regulations","b7055a535bf24ea5feac87b43bccce2dc9ef79797b6972230ff1ca7f9b5e279d","has_concept","Concept"
"Applicable laws or regulations","63f7cf4375a2730bee1744f0ee36dad764067519b3d232a1d14051b5be62d20a","has_concept","Concept"
"Applicable laws or regulations","d35d4cb37c169b8145c6896d62577bed2faefb12f44bbb26aa9c5550a1de1f72","has_concept","Concept"
"Applicable laws or regulations","98a5b0e259bf9a534bf2dac489ccc2386d5165cb55804646947bdafcf184b623","has_concept","Concept"
"Applicable laws or regulations","8938256440bbc1148eea83bb247e0d0e39db2273ed82dd390c388e350abe6312","has_concept","Concept"
"Applicable laws or regulations","2b983a0b437d04e400f4b543ef4adcf6aad1f32cbb840c4fa47c42df0b11977a","has_concept","Concept"
"Applicable laws or regulations","d637469ff7bb7a528c38375ecef3e148f7f892db35fc510f26082e0c94430e45","has_concept","Concept"
"Applicable laws or regulations","be407ff4831912e311f9307d2e8a4e9dcf8b1536630ee85bab3fb876728a7e24","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product","ca869d13a8f2c62f7928ce5849c603a249692182221d055f9a8427cc3b1bf8c1","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product","0363c4dd82f8842cd2dbb254ea1c68c537eeca63ee00cdd7bd41d1a12add5ee2","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product","955b89e05869fa840661b9873783cb3a9c52eecee5aae83876785d81d2ca6ea0","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product","1805a182645cd64ea9a23a57785cbcebd8ea19044cb4bafd83dbdf1f75f58052","has_concept","Concept"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product","fe2884630021532b24e383049d6a72d2adddfa837f1a9518212a9b74773506a1","has_concept","Concept"
"The product","e12425a6aae6c3009b09d3d2ce9d1fe90375e01b9ba36e199d68d3f1c304edb0","has_concept","Concept"
"The product","dc873c468ef0cd5f4d06cd37624bb5d6b3a88216513c43f49cd7003b94073c24","has_concept","Concept"
"The product","c949e9b6897bd195b65cac4c52e1062caedcfd8f810785b64358e94b38b6c6ac","has_concept","Concept"
"The product","c38fa67696ac0790d4c1fcc2cbd5d37af80aebce28c82fa2cec76fffec6793bb","has_concept","Concept"
"Glazing products are commonly used for fixed and opening windows, window doors, curtain walls and other elements of the building envelop","b265a418a333fcac11e2a05830ba293404895c64aca7e604109fc0069cc0b643","has_concept","Concept"
"Glazing products are commonly used for fixed and opening windows, window doors, curtain walls and other elements of the building envelop","d7f41025891dd9435666bf14c5813aef8504b6d9874fd09a7333d9cda1141460","has_concept","Concept"
