":START_ID",":END_ID","relation","concepts","synsets",":TYPE"
"The Standard defines the verification methods to determine which labelling grade should be awarded to the product","The Standard","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations","The Standard","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Compliance with this Standard is not a substitute for, and does not assure, compliance with any applicable laws or regulations","Applicable laws or regulations","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product","Applicable laws or regulations","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Compliance with all applicable laws and regulations is a prerequisite for the manufacturing and marketing of the product","The product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Glazing products are commonly used for fixed and opening windows, window doors, curtain walls and other elements of the building envelop","Glazing products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The glazing area of a building could account for 10 to 25% of a building's exposed surface","A building","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The glazing area of a building serves as an interface to transmit light and provide outdoor view","A building","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Common types of glazing being used in architectural applications include clear and tinted float glass, tempered glass, and laminated glass as well as a variety of coated glasses, etc","Clear and tinted float glass","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Common types of glazing being used in architectural applications include clear and tinted float glass, tempered glass, and laminated glass as well as a variety of coated glasses, etc","Tempered glass","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Common types of glazing being used in architectural applications include clear and tinted float glass, tempered glass, and laminated glass as well as a variety of coated glasses, etc","Laminated glass","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Common types of glazing being used in architectural applications include clear and tinted float glass, tempered glass, and laminated glass as well as a variety of coated glasses, etc","Coated glasses","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Many of the glazing products contain substances that may be harmful to the environment and human health","Glazing products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The greatest environmental impact of glazing products is resulted from the energy losses during the building operation stage due to their long technical service life","Glazing products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The purposes of the assessment criteria developed for glazing are to promote the use of energy-efficient building envelop, and to minimise the environmental impact through stringent assessment criteria on the production process and use of materials","Assessment criteria","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The purposes of the assessment criteria developed for glazing are to promote the use of energy-efficient building envelop, and to minimise the environmental impact through stringent assessment criteria on the production process and use of materials","Energy-efficient building envelop","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The scope of this Standard is applicable to glass in fixed and opening windows, window doors, and other elements of building envelop","This Standard","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The scope of this Standard is applicable to glass in fixed and opening windows, window doors, and other elements of building envelop","Glass","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Glass blocks and bricks or glass used for internal partitions are excluded from this Standard","Glass blocks and bricks","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Glass blocks and bricks or glass used for internal partitions are excluded from this Standard","Glass used for internal partitions","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Each application should specify its types and product series","Each application","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Subsequent applications can be made for similar products with different thickness and/or coatings under a labelled product series","Subsequent applications","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Subsequent applications can be made for similar products with different thickness and/or coatings under a labelled product series","Similar products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Subsequent applications can be made for similar products with different thickness and/or coatings under a labelled product series","Labelled product series","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"CIC Green Product Certification","Label","awards","['accolades', 'honor', 'recognition']","[]","Relation"
"Label","Core Criteria","based on","['derive from', 'build on', 'grounded in', 'stem from', 'rely on']","[]","Relation"
"Core Criteria","minimum requirements","require","['call for', 'need', 'demand', 'entail', 'necessitate']","[]","Relation"
"Core Criteria","product","evaluate","['examine', 'judge', 'analyze', 'critique', 'assess']","[]","Relation"
"product","minimum requirements","meet","['cross paths', 'run into', 'encounter', 'bump into', 'confront']","[]","Relation"
"product","points","accumulate","['amass', 'gather', 'collect', 'add up']","[]","Relation"
"points","Label","determine","['decide', 'influence', 'shape', 'impact', 'affect']","[]","Relation"
"Label","Green","include","['embody', 'comprise', 'hold', 'contain', 'encompass']","[]","Relation"
"Label","Bronze","include","['embody', 'comprise', 'hold', 'contain', 'encompass']","[]","Relation"
"Label","Silver","include","['embody', 'comprise', 'hold', 'contain', 'encompass']","[]","Relation"
"Label","Gold","include","['embody', 'comprise', 'hold', 'contain', 'encompass']","[]","Relation"
"Label","Platinum","include","['embody', 'comprise', 'hold', 'contain', 'encompass']","[]","Relation"
"Chief Executive Officer","submissions","endorse","['sanction', 'support', 'approve', 'back']","[]","Relation"
"submissions","documentation","require","['call for', 'need', 'demand', 'entail', 'necessitate']","[]","Relation"
"documentation","up-to-date","be","['constitute', 'comprise', 'exist', 'make up', 'represent']","[]","Relation"
"A product to be assessed should meet all the minimum requirements of the Core Criteria","be awarded a Green Label under the Scheme","in order to","['purpose', 'reason', 'goal', 'objective', 'aim', 'intention']","[]","Relation"
"Bonus points may be awarded if the product meets the Non-core Criteria","a Bronze, Silver, Gold or Platinum Label will be awarded according to the total points accumulated","and","['combine', 'unite', 'join']","[]","Relation"
"All submissions and documentations shall be endorsed by the Chief Executive Officer or other authorised personnel","the product can be assessed","before","['prior to', 'lead', 'precede', 'antecedent']","[]","Relation"
"The Construction Industry Council established the CIC Green Product Certification Scheme.","Construction Industry Council","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"China National Accreditation Service for Conformity Assessment is involved in the certification process.","China National Accreditation Service for Conformity Assessment","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Windows with two or three layers of glass are considered suitable for energy efficiency.","Double or triple glazing","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"External reflectance is a factor in daylight reflection from building surfaces.","External reflectance","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Hong Kong Green Building Council Limited is involved in the evaluation process.","HKGBC","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Hong Kong Accreditation Service is involved in the accreditation process.","HKAS","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The Hong Kong Laboratory Accreditation Scheme is involved in the laboratory testing process.","HKGAS","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Material Safety Data Sheets must be up-to-date to qualify as suitable.","MSDS","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The International Agency for Research on Cancer provides information on product safety.","IARC","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The International Organisation for Standardisation provides standards for product evaluation.","ISO","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Third-party entities are involved in the evaluation process.","Third-party","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"U-values are calculated to determine heat transfer through glazing products.","U-value","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Visible light transmittance is a factor in product evaluation.","Visible light transmittance","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Products must meet the ""Core Criteria"" to be awarded a ""Green"" Label.","Core Criteria","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Bonus points may be awarded for meeting ""Non-core Criteria"".","Non-core Criteria","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Labels are awarded based on total points accumulated.","Labels","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Submissions and documentations are endorsed by the Chief Executive Officer or other authorised personnel.","Chief Executive Officer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Submissions and documentations are endorsed by the Chief Executive Officer or other authorised personnel.","authorised personnel","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Applicant","conformance","demonstrate","['present', 'show', 'display', 'exhibit', 'illustrate']","[]","Relation"
"certification","assessment","must","['necessity', 'need', 'obligation', 'duty', 'require']","[]","Relation"
"laboratory report","assessment","must","['necessity', 'need', 'obligation', 'duty', 'require']","[]","Relation"
"documentation","assessment","must","['necessity', 'need', 'obligation', 'duty', 'require']","[]","Relation"
"chemical tests","conducted","should","['mandatory', 'need', 'ought', 'required', 'supposed to', 'must']","[]","Relation"
"third party","conduct","should","['mandatory', 'need', 'ought', 'required', 'supposed to', 'must']","[]","Relation"
"manufacturer","conduct","should","['mandatory', 'need', 'ought', 'required', 'supposed to', 'must']","[]","Relation"
"ISO17025 certification","manufacturer","has","['own', 'possess', 'hold', 'have', 'contain']","[]","Relation"
"HOKLAS","national accreditation system","is","['belong', 'constitute', 'exist', 'be', 'represent']","[]","Relation"
"product","fulfil","shall","['should', 'ought to', 'have to', 'must', 'will']","[]","Relation"
"quality","standards","according","['correspond', 'conform', 'match', 'align', 'agree']","[]","Relation"
"glass manufacturer","provide","shall","['should', 'ought to', 'have to', 'must', 'will']","[]","Relation"
"guarantee","functions","covering","['veil', 'surround', 'encompass', 'enclose', 'overlay']","[]","Relation"
"verification","conducted","shall","['should', 'ought to', 'have to', 'must', 'will']","[]","Relation"
"laboratory test report","tests","for","['intention', 'purpose', 'aim', 'reason']","[]","Relation"
"ISO 17025 certification","manufacturer","has","['own', 'possess', 'hold', 'have', 'contain']","[]","Relation"
"manufacturer","possess","shall","['should', 'ought to', 'have to', 'must', 'will']","[]","Relation"
"ISO14001 certification","manufacturer","has","['own', 'possess', 'hold', 'have', 'contain']","[]","Relation"
"EMAS certification","manufacturer","has","['own', 'possess', 'hold', 'have', 'contain']","[]","Relation"
"product manufacturer","provide","shall","['should', 'ought to', 'have to', 'must', 'will']","[]","Relation"
"information","provided","shall","['should', 'ought to', 'have to', 'must', 'will']","[]","Relation"
"All certification, laboratory report and documentation must be valid during the assessment process and labelling period.","The validity of all laboratory report and documentation shall be 5 years from the date of issue.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems.","The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems, e.g. HOKLAS, CNAS, etc.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.","In addition, glass manufacturer shall provide a 10-year guarantee covering functions and quality according to relevant standards.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"Verification Laboratory test report(s) for all relevant quality and performance tests.","The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems e.g. HOKLAS, CNAS (same applied to the verification methods hereafter).","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems e.g. HOKLAS, CNAS (same applied to the verification methods hereafter).","Verification Laboratory test report(s) for all relevant quality and performance tests.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Manufacturer of the products shall possess valid certificates of ISO14001 or the EU Eco-Management and Audit Scheme (EMAS).","Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO<sup>2</sup> emissions, secondary environmental load, waste management, water management, etc.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"A valid ISO14001 or EMAS Certificate issued by local or overseas accredited certification bodies.","Manufacturer of the products shall possess valid certificates of ISO14001 or the EU Eco-Management and Audit Scheme (EMAS).","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The following essential information shall be provided by the product manufacturer with each delivery of the glazing products or made available to the public:","The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The Applicant must demonstrate conformance to the assessment criteria.","Applicant","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"All certification, laboratory report and documentation must be valid during the assessment process and labelling period.","Certification","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"All certification, laboratory report and documentation must be valid during the assessment process and labelling period.","Laboratory report","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"All certification, laboratory report and documentation must be valid during the assessment process and labelling period.","Documentation","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The validity of all laboratory report and documentation shall be 5 years from the date of issue.","Laboratory report","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The validity of all laboratory report and documentation shall be 5 years from the date of issue.","Documentation","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems.","Third party","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems.","Manufacturer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems.","ISO17025 certification","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The chemical tests should be conducted by either a third party or the manufacturer who has received the ISO17025 certification or relevant national accreditation systems.","National accreditation systems","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.","British Standards","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.","BS EN","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.","ASTM","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The product shall fulfil the quality, safety, air leakage and other functional requirements according to the British Standards (BS), BS EN (European Standard), American Society for Testing and Materials (ASTM), Chinese National Standard (GB) or equivalent national standards.","GB","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Glass manufacturer shall provide a 10-year guarantee covering functions and quality according to relevant standards.","Glass manufacturer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Glass manufacturer shall provide a 10-year guarantee covering functions and quality according to relevant standards.","Guarantee","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Glass manufacturer shall provide a 10-year guarantee covering functions and quality according to relevant standards.","Standards","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Laboratory test report(s) for all relevant quality and performance tests.","Verification Laboratory","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Laboratory test report(s) for all relevant quality and performance tests.","Test report","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Laboratory test report(s) for all relevant quality and performance tests.","Quality and performance tests","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems.","Third party","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems.","Manufacturer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems.","ISO 17025 certification","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The tests should be conducted by either a third party or manufacturer who has received ISO 17025 certification or national accreditation systems.","National accreditation systems","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Guarantee certificate supplied with the product or made available to the public, e.g. through manufacturer's website.","Guarantee certificate","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Guarantee certificate supplied with the product or made available to the public, e.g. through manufacturer's website.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Guarantee certificate supplied with the product or made available to the public, e.g. through manufacturer's website.","Public","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Guarantee certificate supplied with the product or made available to the public, e.g. through manufacturer's website.","Manufacturer's website","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Manufacturer of the products shall possess valid certificates of ISO14001 or the EU Eco-Management and Audit Scheme (EMAS).","Manufacturer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Manufacturer of the products shall possess valid certificates of ISO14001 or the EU Eco-Management and Audit Scheme (EMAS).","ISO14001","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Manufacturer of the products shall possess valid certificates of ISO14001 or the EU Eco-Management and Audit Scheme (EMAS).","EU Eco-Management and Audit Scheme (EMAS)","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Manufacturer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Targets","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Environmental impacts","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Hazardous substance emissions","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Energy consumption","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","CO2 emissions","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Secondary environmental load","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Waste management","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Targets shall be set to reduce the environmental impacts during the manufacturing process which include but not limited to the reduction of hazardous substance emissions, energy consumption, CO2 emissions, secondary environmental load, waste management, water management, etc.","Water management","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"A valid ISO14001 or EMAS Certificate issued by local or overseas accredited certification bodies.","ISO14001","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"A valid ISO14001 or EMAS Certificate issued by local or overseas accredited certification bodies.","EMAS Certificate","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"A valid ISO14001 or EMAS Certificate issued by local or overseas accredited certification bodies.","Certification bodies","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The following essential information shall be provided by the product manufacturer with each delivery of the glazing products or made available to the public.","Product manufacturer","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The following essential information shall be provided by the product manufacturer with each delivery of the glazing products or made available to the public.","Glazing products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The following essential information shall be provided by the product manufacturer with each delivery of the glazing products or made available to the public.","Public","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Instructions on how the product shall be installed, adjusted and protected in a sustainable manner, in order to prevent heat loss as a result of poor installation.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Instructions on how the product shall be installed, adjusted and protected in a sustainable manner, in order to prevent heat loss as a result of poor installation.","Instructions","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Information on the product's U-value, solar heat gain coefficient (SHGC) and visible light transmittance (VLT).","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Information on the product's U-value, solar heat gain coefficient (SHGC) and visible light transmittance (VLT).","U-value","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Information on the product's U-value, solar heat gain coefficient (SHGC) and visible light transmittance (VLT).","SHGC","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Information on the product's U-value, solar heat gain coefficient (SHGC) and visible light transmittance (VLT).","VLT","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Instructions describing the recommended maintenance for the product.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Instructions describing the recommended maintenance for the product.","Instructions","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Care instructions should contain details on how often the product should be checked and maintained, and what surface treatment is recommended.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Care instructions should contain details on how often the product should be checked and maintained, and what surface treatment is recommended.","Instructions","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Care instructions should contain details on how often the product should be checked and maintained, and what surface treatment is recommended.","Surface treatment","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Details of what should be done with the product at the end of its life cycle.","Product","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Details of what should be done with the product at the end of its life cycle.","End of life cycle","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"product","halogenated plastics","contain","['incorporate', 'hold', 'comprise', 'encompass', 'enclose']","[]","Relation"
"packaging materials","recyclable","be","['constitute', 'comprise', 'exist', 'make up', 'represent']","[]","Relation"
"packaging materials","decomposable","be","['constitute', 'comprise', 'exist', 'make up', 'represent']","[]","Relation"
"glazing products","resource consumption","reduce","['decrease', 'lessen', 'minimize']","[]","Relation"
"glazing products","extra environmental features","embed","['contain', 'enclose', 'insert']","[]","Relation"
"extra environmental features","product functions","generate","['give rise to', 'create', 'produce', 'yield', 'bring forth']","[]","Relation"
"glazing products","heat","transfer","['move', 'shift', 'hand over', 'relocate', 'give', 'pass']","[]","Relation"
"glazing products","U-value","meet","['cross paths', 'run into', 'encounter', 'bump into', 'confront']","[]","Relation"
"The packaging materials shall be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.","The packaging materials shall: - o Not contain halogenated plastics,","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"The packaging materials shall be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.","The packaging materials shall: - o Be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Verification Documentation describing the packaging materials used as well as their chemical composition (if any and where applicable), treatment process and recyclability should be submitted.","The packaging materials shall be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.","after","['come next', 'precede', 'follow', 'follow up', 'succeed']","[]","Relation"
"Manufacturers have been investigating and adopting innovative technologies to enhance the durability and environmental performance of the glazing products.","Durability and environmental performance of glazing products is advocated in the glazing industry due to the increasing awareness of ""green products"" among the contractors, architects and end-users, etc.","because","['due to', 'owing to', 'as a result of', 'on account of', 'since']","[]","Relation"
"Manufacturers have been investigating and adopting innovative technologies to enhance the durability and environmental performance of the glazing products.","For example, high durability of glazing products can reduce resource consumption.","as a result","['lead', 'outcome', 'consequence', 'follow', 'effect', 'result']","[]","Relation"
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc.","High durability of glazing products can reduce resource consumption.","as a result","['lead', 'outcome', 'consequence', 'follow', 'effect', 'result']","[]","Relation"
"The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Maintenance, e.g. self-cleaning glass, etc.","The technology adopted in the glazing manufacturing that can enable the glazing products to reduce resources used in: - o Energy, such as lighting, e.g. instantly reactive glazing technology that changes the glass from clear to a dark blue tint, self-tinted glass, etc.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The overall heat transfer coefficient or U-value measures how well a glazing product transfer heat.","A low U-value indicates the glazing product is well insulated, resulting in a reduction of cooling load.","at the same time","['concurrently', 'in parallel', 'simultaneously', 'jointly']","[]","Relation"
"The overall heat transfer coefficient or U-value measures how well a glazing product transfer heat.","In this Standard, the U-value of the single, double or tripled glazing products shall meet the requirements.","after","['come next', 'precede', 'follow', 'follow up', 'succeed']","[]","Relation"
"Verification Documentation related to the above product information and instructions, web pages and any other information freely available to customers or the public.","Customers","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Documentation related to the above product information and instructions, web pages and any other information freely available to customers or the public.","Public","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Documentation related to the above product information and instructions, web pages and any other information freely available to customers or the public.","Documentation","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The packaging materials shall: - Not contain halogenated plastics, and - Be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.","Packaging Materials","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The packaging materials shall: - Not contain halogenated plastics, and - Be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.","Halogenated Plastics","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"The packaging materials shall: - Not contain halogenated plastics, and - Be comprised of 100% recycled material or be readily recyclable, decomposable, or contain no coatings, impregnated chemicals or other materials that would prevent recycling or decomposition.","Recycled Material","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Documentation describing the packaging materials used as well as their chemical composition (if any and where applicable), treatment process and recyclability should be submitted.","Packaging Materials","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Verification Documentation describing the packaging materials used as well as their chemical composition (if any and where applicable), treatment process and recyclability should be submitted.","Verification Documentation","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Manufacturers have been investigating and adopting innovative technologies to enhance the durability and environmental performance of the glazing products.","Manufacturers","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
"Manufacturers have been investigating and adopting innovative technologies to enhance the durability and environmental performance of the glazing products.","Glazing Products","is participated by","['featured in', 'hosted by', 'acted by']","[]","Relation"
